Name,Description,Latitude,Longitude,Category,Address,Website,Cuisine
ZenA,"[Selected Restaurants] European Contemporary | $$
After honing his skills in Europe for a few years, the head chef has returned to his hometown and opened ZenA, championing a single tasting menu, heavily based on seafood and vegetables. The showstopp",24.8093066,121.0242066,Selected,"75, Section 2, Jiafeng 2nd Street, Zhubei City, Hsinchu County, Taiwan",https://guide.michelin.com/en/northern-taiwan/hsinchu-county_2853127/restaurant/zena,European Contemporary
Li Yueh,"[Selected Restaurants] Japanese | $$$$
This secluded eatery is the quintessence of Japanese style, courtesy of a profusion of cypress wood and elegant tableware. The chef who used to work in Taipei offers three omakase menus that strike a ",24.8312271,121.0077241,Selected,"101, Xianzheng 13th Road, Zhubei City, Hsinchu County, Taiwan",https://guide.michelin.com/en/northern-taiwan/hsinchu-county_2853127/restaurant/li-yueh,Japanese
FIRNS,"[Selected Restaurants] Creative | $$$$
Chef Ricky from Hong Kong honed his skills in prestigious kitchens in Europe and in his home city. From this unique vantage point, he champions modern Franco-Asian cuisine featuring locally sourced pr",24.1565402,120.6561637,Selected,"19, Lane 50, Jingcheng Road, Xitun District, Taichung, Taiwan",https://www.firnstw.com,Creative
Baho (Da'an),"[Selected Restaurants] Barbecue | $$$$
This barbecue restaurant buys whole Omi Sawai hime cows to offer over 30 Shimofuri and Akami Wagyu cuts that are aged separately and prepared in a variety of ways, including tartare, sushi, soup and s",25.0342117,121.5519352,Selected,"4, Lane 102, Section 1, Anhe Road, Da'an District, Taipei, Taiwan",https://guide.michelin.com/en/taipei-region/taipei/restaurant/baho,Barbecue
The Ukai,"[Selected Restaurants] Teppanyaki | $$$$
This is the second Taiwanese outpost of its namesake in Japan, famous for its Western-style table experience delivered with teppanyaki techniques. There is no à la carte and the two set menus change w",25.034418,121.567301,Selected,"46F, Breeze Nan Shan, 17 Songzhi Road, Xinyi District, Taipei, 110, Taiwan",https://www.ukai.co.jp/ct/taipei/,Teppanyaki
Yuan,"[Selected Restaurants] Taiwanese contemporary | $$$
After stints at some top restaurants in Japan, chef-owner Yuan opened this dining concept in 2013. In 2024, it moved to this spot with a compact dining room gracefully decorated with floral arrangemen",24.1498848,120.6539851,Selected,"35 Dadun 12th Street, West District, Taichung, 408, Taiwan",https://yuanrestaurant.weebly.com,Taiwanese contemporary
Sushi Nakazawa,"[Selected Restaurants] Sushi | $$$$
This place feels like a secluded Japanese home – the kimono-clad hostess walks you through the garden to the dining room with 12 seats at a cypress counter. The Japanese chef serves an omakase menu th",25.037111,121.559124,Selected,"6, Lane 452, Section 4, Ren'ai Road, Xinyi District, Taipei, 110, Taiwan",https://guide.michelin.com/en/taipei-region/taipei/restaurant/sushi-nakazawa-569926,Sushi
Three Wheels,"[Selected Restaurants] Small eats | $
From a tricycle food cart in 1961, the third-generation family business has transformed itself into a no-frills booth, open from noon till dusk. This popular venue for Taiwan-style afternoon snacks is",22.6396024,120.35531,Selected,"25, Alley 296, Bade Road, Fengshan District, Kaohsiung, Taiwan",https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/three-wheels,Small eats
Ephernité,"[Selected Restaurants] French Contemporary | $$$
The décor seamlessly blends faux-industrial style with minimalist chic. Owned and run by a couple who once lived in France, it champions a farm-to-table concept using fresh produce grown on the fringe",25.0251526,121.5503531,Selected,"233, Section 2, Anhe Road, Da'an District, Taipei, 106, Taiwan",http://ephernite.com,French Contemporary
Clover,"[Selected Restaurants] French Contemporary | $$$
Renowned chef Jean-François Piège’s first venture outside of France is a collaborative effort with the upmarket department store Bellavita. The greatest hits from Chef Piège’s four restaurants in Fran",25.0395299,121.5674925,Selected,"4F, Bellavita, 28 Songren Road, Xinyi District, Taipei, 110, Taiwan",https://www.bellavita.com.tw/dining/cloverbellavita.php,French Contemporary
Chinese Cuisine,"[Selected Restaurants] Taiwanese | $$$
The food alone would be reason enough to visit this resort, breath-taking mountain views and hot spring baths aside. The experienced chef reimagines Taiwanese classics with novel twists. His strikingl",25.1376962,121.5150766,Selected,"Grand View Resort Beitou, 30 Youya Road, Beitou District, Taipei, Taiwan",https://www.gvrb.com.tw,Taiwanese
Black-faced Spoonbill Canteen,"[Selected Restaurants] Seafood | $$
A must for birdwatchers and seafood lovers, the restaurant is one of the best places to see endangered black-faced spoonbills in Taiwan. From September to May, these migratory birds fly here and feed ",23.0828682,120.0629731,Selected,"17-18, Haipu, Shihfen Village, Cigu District, Tainan, 724, Taiwan",https://www.facebook.com/share/18rcVfrXeS/?mibextid=LQQJ4d,Seafood
A-Yu Beef Shabu Shabu,"[Selected Restaurants] Hotpot | $$
It took the founder’s wife and son three years to build A-Yu’s second outlet that spans over 3,000 square metres. Just like the original branch, this restaurant uses only the freshest beef from Shanhu",22.9410754,120.2613675,Selected,"733-1 Kunlun Road, Rende District, Tainan, Taiwan",https://guide.michelin.com/en/tainan-region/tainan/restaurant/a-yu-beef-shabu-shabu-kunlun-road,Hotpot
Wang Jia Smoked Lamb,"[Selected Restaurants] Taiwanese | $$
On the outskirts of the city lies this rustic open-air restaurant on a mountain. Expansive views of green rolling hills complement the intoxicating smell of meat cooked in the wild. The signature smok",22.9588834,120.3692938,Selected,"34 Wushulin, Longci District, Tainan, Taiwan",https://wang5941393.weebly.com/,Taiwanese
Yi Hsuan,"[Selected Restaurants] Taiwanese | $$
The owner-chef used to run a lunchbox business which morphed into a full-blown restaurant with dine-in service in 2015. The no-frills space and the friendly service team contribute to its charm, but t",24.7770831,120.9675959,Selected,"683 Minghu Road, East District, Hsinchu City, Taiwan",https://guide.michelin.com/en/northern-taiwan/hsinchu-city_2853126/restaurant/yi-hsuan,Taiwanese
UNA-VERSE,"[Selected Restaurants] Creative | $$
Una, formerly the pastry chef of some distinguished restaurants in town, opened her own venture to serve a multicourse dessert tasting menu, complete with wine and non-alcoholic beverage pairings. Don",24.1402726,120.6483376,Selected,"268, Section 2, Wuquan West Road, Nantun District, Taichung, 408, Taiwan",https://guide.michelin.com/en/taichung-region/taichung/restaurant/una-verse,Creative
Aleisha,"[Selected Restaurants] Mediterranean Cuisine | $$$
Aleisha serves pan-Mediterranean fare with a Middle Eastern twist in wittily named dishes that add to the fun. A sea urchin shooter (dubbed ""See Your Chin"") captures the essence of the sea in one bite",25.0427734,121.540615,Selected,"16, Alley 4, Lane 217, Section 3, Zhongxiao East Road, Da’an District, Taipei, 106080, Taiwan",https://www.aleisha.tw,Mediterranean Cuisine
Yuan Huan Pien Oyster Egg Omelette,"[Selected Restaurants] Street Food | $
Has been making its tasty omelettes, with oysters from Tainan drizzled in homemade sweet hot sauce, since 1965.",25.0563308,121.5152488,Selected,"Ningxia Night Market, 46 Ningxia Road, Datong District, Taipei, Taiwan",https://guide.michelin.com/en/taipei-region/taipei/restaurant/yuan-huan-pien-oyster-egg-omelette,Street Food
Moment in Beijing,"[Selected Restaurants] Beijing Cuisine | $$
Named after Lin Yutang's novel and channelling the style of northern China's grand mansions with its gable roof and grey tiles, this well-known restaurant has been building a loyal following since 200",24.135059,120.663236,Selected,"57 Wuquan 7th Street, West District, Taichung, 403, Taiwan",https://guide.michelin.com/en/taichung-region/taichung/restaurant/moment-in-beijing,Beijing Cuisine
Yu Yue Lou,"[Selected Restaurants] Cantonese | $$
The high-ceilinged dining room imparts an imposing sense of space while the gold-and-black colours and dew-like strings of pendant lamps exude drama. The kitchen team from Hong Kong reinvents Cantones",24.150939,120.629279,Selected,"783, Section 2, Gongyi Road, Nantun District, Taichung, 408, Taiwan",https://www.yuyuelou.com.tw/,Cantonese
Gi Yuan,"[Selected Restaurants] Sichuan | $$
Regulars come for the signature chicken soup casserole – it takes 10 hours to make the milky rich chicken stock before free-range chicken, ham, dried scallops and pork trotters are added and cooked fo",25.0353132,121.5484324,Selected,"324, Section 1, Dunhua South Road, Da'an District, Taipei, 106, Taiwan",https://guide.michelin.com/en/taipei-region/taipei/restaurant/gi-yuan,Sichuan
Tajimaya Shabu Shabu,"[Selected Restaurants] Shabu-shabu | $$$
The owner believes hot pot dinner is the perfect occasion for diners to chat and have a good time. That’s why the servers here cook the food for them so that they won’t be distracted from their conver",25.055637,121.548475,Selected,"5F, THE ARCADE, 166 Dunhua North Road, Songshan District, Taipei, 105, Taiwan",https://guide.michelin.com/en/taipei-region/taipei/restaurant/tajimaya-shabu-shabu,Shabu-shabu
Sushi Nomura,"[Selected Restaurants] Sushi | $$$$
Renovated in 2023, the room now features clean, simple lines and muted hues. Chef Nomura, who moved to Taiwan years ago, still serves several set menus, with Edomae sushi being the main event. A mix o",25.036207,121.554783,Selected,"4, Alley 19, Lane 300, Section 4, Ren'ai Road, Da'an District, Taipei, 106, Taiwan",https://guide.michelin.com/en/taipei-region/taipei/restaurant/sushi-nomura,Sushi
CRATAIN,"[Selected Restaurants] European Contemporary | $$$
Cratain is a portmanteau of Tasmania’s Cradle Mountain, which the owner once climbed. He draws a parallel between his restaurant and mountaineering, using the pristine white space as a blank canvas fo",22.66398,120.29867,Selected,"306 Changsheng Road, Gushan District, Kaohsiung, Taiwan",https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/cratain,European Contemporary
Lin Ju,"[Selected Restaurants] Cantonese | $$$$
This restaurant at Illume Taipei exudes understated elegance. It serves fittingly refined Cantonese food that showcases premium ingredients and the chef's well-honed skills. The veteran Hong Kong chef",25.0534541,121.547928,Selected,"100 Dunhua North Road, Shongshan District, Taipei, Taiwan",https://guide.michelin.com/en/taipei-region/taipei/restaurant/lin-ju,Cantonese
Page,"[Selected Restaurants] International | $$
This laid-back bistro has rich blue walls and white tiled dados; cheeky artwork adds to the fun and vibrant ambience. The chef leverages his formal training in Western cuisine to re-create familiar Ta",25.08184,121.547774,Selected,"4, Alley 20, Lane 595, Bei'an Road, Zhongshan District, Taipei, 104, Taiwan",https://www.restaurant-page.com,International
Xiantaosu,"[Selected Restaurants] Vegetarian | $$
After a long stint in a Taipei vegetarian restaurant, the chef returned to his hometown, piquing curiosity with his refined plant-based cuisine. He serves three set menus with artfully plated courses ",22.66201,120.306679,Selected,"220, Fuguo Road, Zuoying District, Kaohsiung, Taiwan",https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/xiantaosu,Vegetarian
Gyu Go Zou,"[Selected Restaurants] Hotpot | $$
This spacious restaurant with high ceilings and a black colour scheme is a sub-brand of the beef hotpot legend Liu Jia Zhuang. Freshly slaughtered local beef and offal are the specialities, to be blan",22.9947887,120.1834751,Selected,"577 Jianping Road, Anping District, Tainan, Taiwan",https://www.gyugozou.com.tw,Hotpot
Da-Wan,"[Selected Restaurants] Barbecue | $$$
Da-Wan moved to the shopping streets of Dazhi in late 2021. The dining room adopts a hip, faux-industrial style, with dramatic lighting while at night, the full-height windows let in the electric glow",25.0843789,121.5541471,Selected,"5F, 199 Jingye 2nd Road, Zhongshan District, Taipei, Taiwan",https://www.dawan.com.tw,Barbecue
Meidz Seafood,"[Selected Restaurants] Seafood | $$
Before the owning couple opened this restaurant in 1989, they had been fishers and fishmongers. Now a household name and managed by the second generation, Meidz still prides itself on quality seafood ",24.24439,120.56179,Selected,"473-2 Zhongshan Road, Shalu District, Taichung, 433, Taiwan",https://www.meidz.com.tw,Seafood
Syan Syang,"[Selected Restaurants] Taiwanese | $$
Adjacent to a water park in an area famous for taro and bamboo shoots, this restaurant has been serving game meats and wild greens since 1971. Signatures include wild boar, muntjac, spotted dove, gian",23.0815488,120.5878598,Selected,"75-1 Wenhua Road, Jiaxian District, Kaohsiung, Taiwan",https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/syan-syang,Taiwanese
Crab's House,"[Selected Restaurants] Seafood | $$
Founded in 1976, this household name was the first restaurant in town specialising in live seafood shipped daily from the island county of Penghu. As you can tell from its name and the giant crab sign",22.6277122,120.3118177,Selected,"93 Minsheng 1st Road, Sinsing District, Kaohsiung, Taiwan",https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/crab-s-house,Seafood
Hsin Hsin,"[Selected Restaurants] Taiwanese | $$
He may be in his 70s, but founder Chef Ah Tu is still hands-on in the kitchen and his restaurant is a veritable institution of vintage Taiwanese cooking. Symbols of joy and good fortune are deeply ing",22.9960366,120.2044247,Selected,"245, Section 2, Minzu Road, West Central District, Tainan, Taiwan",https://guide.michelin.com/en/tainan-region/tainan/restaurant/hsin-hsin,Taiwanese
A Ming Zhu Xing (Baoan Road),"[Selected Restaurants] Small eats | $
Don’t be surprised if you see a queue even before this shop’s opening at 5pm – after all, its cellophane noodle soup with pork offal is one of the must-try Tainan delicacies for many travellers. Chef ",22.9905684,120.196022,Selected,"72 Baoan Road, West Central District, Tainan, Taiwan",https://guide.michelin.com/en/tainan-region/tainan/restaurant/a-ming-zhu-xing-baoan-road,Small eats
Komboi,"[Selected Restaurants] Modern Cuisine | $$$
Komboi is the homophone of the Taiwanese phrase for ‘empty plates’, as the chef hopes his guests enjoy their meals down to the last bite. Modern dishes embody his novel ideas, finessed by techniques a",25.0390421,121.5468894,Selected,"28, Lane 270, Section 1, Dunhua South Road, Da’an District, Taipei, 10685, Taiwan",https://guide.michelin.com/en/taipei-region/taipei/restaurant/komboi,Modern Cuisine
Hara Peko,"[Selected Restaurants] Modern Cuisine | $$$
The owner-chef received classic French training and worked for a time in Japan. With this joint in the artsy enclave known as Snail Alley, he champions a unique take on ""French-influenced Nippon cuisi",22.9936144,120.2004718,Selected,"13, Lane 81, Section 2, Yongfu Road, West Central, Tainan, Taiwan",https://guide.michelin.com/en/tainan-region/tainan/restaurant/hara-peko,Modern Cuisine
A Hai Taiwanese Oden,"[Selected Restaurants] Small eats | $
This shop started out as a tricycle food cart almost 50 years ago. Around the year 2000, it moved into the corrugated iron hut where it is still to be found today. It's often packed with diners cravin",22.9761068,120.2113349,Selected,"121 Dalin Road, South District, Tainan, Taiwan",https://guide.michelin.com/en/tainan-region/tainan/restaurant/a-hai-tawianese-oden,Small eats
The Temple-front Eatery,"[Selected Restaurants] Taiwanese | $
Formerly in front of Shatao Temple, this 60-year-old bolthole is barely more than a seafood cart in a no-frills space. It serves rustic, traditional Taiwanese cooking at frugal prices until late. Rice",22.9923374,120.1985955,Selected,"86, Section 2, Simen Road, Central West District, Tainan, Taiwan",https://www.facebook.com/share/16XU6nWrTY/?mibextid=wwXIfr,Taiwanese
Ça marche,"[Selected Restaurants] European Contemporary | $$$
Ça marche opened in a quiet alley in 2021, with a modern classic room dotted by retro knickknacks. Honing his skills in Japan and France, the Taiwanese chef offers a 10-course prix-fixe menu that chan",22.6461911,120.3305669,Selected,"14 Jhengci Street, Sanmin District, Kaohsiung, Taiwan",https://www.camarche.com.tw,European Contemporary
Chuan Mu Yuan,"[Selected Restaurants] Dim Sum | $$
Since moving here in 2024, the queues in front of this eatery have far from dwindled. In a cheerful, cosy interior, the regulars, who used to enjoy watching the chefs making dim sum behind a glazed pa",25.0588662,121.5179744,Selected,"120, Section 2, Chengde Road, Datong District, Taipei, Taiwan",https://guide.michelin.com/en/taipei-region/taipei/restaurant/chuan-mu-yuan,Dim Sum
Di Yi Ding,"[Selected Restaurants] Seafood | $$$
This mansion, dating from the 1960s, has been restored to its former glory. The chef serves Taiwanese seafood classics, with omakase menus offered at three price points, typically starting with sashim",22.9856881,120.2230358,Selected,"1, Lane 161, Section 2, Dongmen Road, East District, Tainan, Taiwan",https://guide.michelin.com/en/tainan-region/tainan/restaurant/di-yi-ding,Seafood
Thomas Chien,"[Selected Restaurants] French Contemporary | $$$
This eatery sports a coastal theme following a recent makeover and natural materials like rattan, wood and oyster shell paint are used to great effect. After years in classical French cooking, chef Ch",22.6043997,120.3008295,Selected,"11 Chenggong 2nd Road, Cianjhen District, Kaohsiung, Taiwan",https://thomaschien.com,French Contemporary
Duck Zhen (Wufu 4th Road),"[Selected Restaurants] Small eats | $
After opening its doors over 60 years ago, Duck Zhen now takes up two retail space, but still has barely enough room to seat the hordes of diners lining up for its duck dishes day and night. Its smoke",22.6249514,120.2811377,Selected,"258 Wufu 4th Road, Yancheng District, Kaohsiung, Taiwan",https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/duck-zhen,Small eats
Mud Brick House,"[Selected Restaurants] Hakkanese | $$
Converted from a century-old courtyard residence, the room offers an insight into a bygone way of life. Since 1999, the owner-chef has been serving his grandma’s Hakkanese recipes. His signature poach",24.7050367,121.0547257,Selected,"113 Changchun Street, Beipu Township, Hsinchu County, Taiwan",https://guide.michelin.com/en/northern-taiwan/hsinchu-county_2853127/restaurant/mud-brick-house,Hakkanese
Zhulin Chicken (Yonghe),"[Selected Restaurants] Taiwanese | $
Long queues at meal times are testament to just how good this tiny gem is. Customers come in droves for its silky, succulent Taiwanese-style poached chicken on steamed rice or noodles. The meat bursts",25.146505,121.5185006,Selected,"13, Lane 39, Zhulin Road, Yonghe District, New Taipei, 234002, Taiwan",https://guide.michelin.com/en/northern-taiwan/new-taipei-city_2853082/restaurant/zhulin-chicken-yonghe,Taiwanese
Shi Yang,"[Selected Restaurants] Taiwanese contemporary | $$
Formerly an architect, the owner has built a retreat, just a short drive from the city, where nature, design, and food come together. The set menus also embrace a concept that highlights the natural f",25.1279183,121.6257041,Selected,"6, Lane 366, Section 3, Xiwan Road, Xizhi District, New Taipei, Taiwan",https://www.shi-yang.com/tw/,Taiwanese contemporary
Happy Hwa,"[Selected Restaurants] Small eats | $
This simple shop tucked away in an alley is famous for its glistening braised pork rice. Fatty pork is hand-sliced with the skin on, and braised for hours until tender and gelatinous. Those looking to",24.8165389,121.0267108,Selected,"150 Jiaxing Road, Zhubei City, Hsinchu County, Taiwan",https://guide.michelin.com/en/northern-taiwan/hsinchu-county_2853127/restaurant/happy-hwa,Small eats
Chang Chang Kitchen,"[Selected Restaurants] Taiwanese | $$
The owner is passionate about art and gardening, hence the murals (which she hand-painted herself) and profusion of lush greenery in her cosy, homespun joint. The head chef has been cooking profession",24.8181812,120.9720477,Selected,"102-3 Guanghua Street, North District, Hsinchu City, Taiwan",https://guide.michelin.com/en/northern-taiwan/hsinchu-city_2853126/restaurant/chang-chang-kitchen,Taiwanese
Chuan Fu,"[Selected Restaurants] Barbecue | $$$
This yakiniku restaurant, prized for its Japanese Wagyu menu, is just the ticket for beef lovers. The well-curated set menus are ideal to sample a range of different cuts, including rare morsels like ",24.8297437,121.0184005,Selected,"80 Guangming 1st Road, Zhubei City, Hsinchu County, Taiwan",https://guide.michelin.com/en/northern-taiwan/hsinchu-county_2853127/restaurant/chuan-fu-1217253,Barbecue
Piccola Enoteca,"[Selected Restaurants] Italian | $$
For well over a decade, this venue has been the place to go for authentic Italian food made with local and Italian ingredients. From handmade pasta to creative takes on Italian classics, the rotating ",24.8194817,121.0245486,Selected,"102, Chenggong 2nd Street, Zhubei City, Hsinchu County, Taiwan",https://www.piccolaenoteca.com,Italian
Paul's Canteen,"[Selected Restaurants] Taiwanese | $$
The Macanese owner-chef, who has been cooking professionally for over 30 years, opened this bustling spot in 2022. The menu is based on Taiwanese fare, with occasional Cantonese twists, and he seasons",22.6197004,120.3080244,Selected,"162 Sihwei 3rd Road, Linya District, Kaohsiung, Taiwan",https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/paul-s-canteen,Taiwanese
Forchetta,"[Selected Restaurants] European Contemporary | $$$
Forchetta is popular with those in the know, but it's easy for first-timers to miss the sign. A vet by training, the head chef has a real passion for food and gardening, as demonstrated by his East-me",24.16003,120.64085,Selected,"2F, 36 Huizhong 7th Street, Xitun District, Taichung, 407, Taiwan",https://www.forchetta.com.tw,European Contemporary
Shan Shin (West),"[Selected Restaurants] Taiwanese | $$
Health-conscious diners come to this well-lit eatery with views of a manicured garden for creative Taiwanese food made with reduced oil and sodium and, for the most part, traceably sourced ingredients",24.141082,120.6606506,Selected,"21 Cunzhong Street, West District, Taichung, 403, Taiwan",https://www.shan-shin.com,Taiwanese
Zan,"[Selected Restaurants] Teppanyaki | $$$$
A mishmash of different styles seems to work miraculously here – Italian stained glass window and a marble counter are juxtaposed with Chinese wooden furniture and silver cutlery. The chef was trained",25.087711,121.522072,Selected,"B1, 192-1, Section 4, Chengde Road, Shilin District, Taipei, 111, Taiwan",https://www.zan-shoto.com,Teppanyaki
Shing-Peng-Lai (Zhongshan North Road),"[Selected Restaurants] Taiwanese | $$
Since 1987, this joint has been popular for get-togethers among family and friends on account of its remarkable traditional Taiwanese fare. With an array of both home-style dishes and banquet classics",25.120419,121.53094,Selected,"55, Section 7, Zhongshan North Road, Shilin District, Taipei, 111, Taiwan",https://www.splr.com.tw,Taiwanese
Shun Te Beef Soup,"[Selected Restaurants] Small eats | $$
Its sign could use a new coat of paint and the room is nothing to write home about, but the regulars have been returning for its hearty beef soup for nearly three decades. The broth is made from beef ",23.2317947,120.1805228,Selected,"59 Mincyuan Road, Syuejia District, Tainan, Taiwan",https://guide.michelin.com/en/tainan-region/tainan/restaurant/shun-te-beef-soup,Small eats
huist,"[Selected Restaurants] Taiwanese contemporary | $$
After graduating from culinary school, the owner-chef honed his skills in different places before opening huist (Dutch for ""home"") in 2023. His prix-fixe menu is inspired by Taiwanese cooking, finesse",24.1458273,120.6636401,Selected,"3, Lane 22, Shengping Street, West District, Taichung, 403, Taiwan",https://guide.michelin.com/en/taichung-region/taichung/restaurant/huist,Taiwanese contemporary
Really Good Seafood,"[Selected Restaurants] Seafood | $$$$
As its name suggests, seafood is big on the menu – and it’s good! Diners can pick from the live fish tanks and the staff is more than happy to recommend cooking methods. Salt-baked virgin mud crab, sa",25.039168,121.54344,Selected,"222, Section 1, Fuxing South Road, Da'an District, Taipei, 106, Taiwan",https://www.reallygoodseafood.com,Seafood
Cho,"[Selected Restaurants] Modern Cuisine | $$$
The pristine space in a serviced apartment tower is done out in brick-red hues and has trendy pendant lamps. Helmed by a Taiwanese head chef, the kitchen delivers a tasting menu that effortlessly unit",22.6397001,120.3202191,Selected,"2F, YUIMOM Residence, 815 Jiouru 1st Road, Sanmin District, Kaohsiung, Taiwan",https://ssaw.com.tw,Modern Cuisine
Xiang Se,"[Selected Restaurants] European Contemporary | $$$
That the owner is also an antique dealer explains the abundance of exquisite pieces dotting the room. The terrazzo and reclaimed wood flooring also echo with the overall vintage feel. The young chef c",25.0328173,121.5149464,Selected,"1-2 Hukou Street, Zhongzheng District, Taipei, 100, Taiwan",https://xiang-se.com,European Contemporary
Yang Mei Tu Chi,"[Selected Restaurants] Taiwanese | $$
The owner’s family used to run a plum farm in the neighbourhood. In the 1990s, they opened this restaurant, incorporating the tangy stone fruit into their recipes. Diners’ favourites include plum-scen",23.1752354,120.4979801,Selected,"1-5, Wanqiu, Nanxi District, Tainan, 715, Taiwan",https://www.plumchang.com/,Taiwanese
Wamaki,"[Selected Restaurants] Japanese | $$$
After moving to this spot in 2024, the interior now sports a raw yet chic vibe. The head chef of Amis descent has over 30 years of experience of Japanese cuisine. He uses techniques like chargrilling,",25.0481058,121.5315925,Selected,"1, Lane 36, Section 2, Changan East Road, Zhongshan District, Taipei, 104, Taiwan",https://guide.michelin.com/en/taipei-region/taipei/restaurant/wamaki,Japanese
Principe,"[Selected Restaurants] French Contemporary | $$$
The wood-rich interior is homely and understated, matching the elegant food with its meticulous attention to detail. The chef honed his skills in Japan and his prix-fixe menu recounts Tainan’s culinar",22.9993779,120.210727,Selected,"34 Sihua Street, North District, Tainan, Taiwan",https://www.principetainan.com,French Contemporary
Kanshi,"[Selected Restaurants] Japanese | $$$$
The Hongkong head chef worked in Japan and Macau for over 20 years before opening Umami in 2015 as he got hooked on the charm and slower pace of Tainan City upon his first visit. The cosy, wood-clad r",22.98432,120.22278,Selected,"58 Chongren Street, East District, Tainan, Taiwan",https://guide.michelin.com/en/tainan-region/tainan/restaurant/kanshi,Japanese
Ukai-tei,"[Selected Restaurants] Teppanyaki | $$$$
The first overseas venture of Japan’s Ukai group greets diners with a circular staircase and a warm-hued interior that exudes understated elegance. On top of witnessing quality ingredients being cooke",22.6104003,120.3055122,Selected,"3F, The Amins, 199 Zhongshan 2nd Road, Cianjhen District, Kaohsiung, Taiwan",https://www.theamnistlc.com,Teppanyaki
Como En Casa Gourmet,"[Selected Restaurants] Spanish | $$$
The chef, who hails from Pamplona in Spain, was originally a trader of Spanish food. He married his Tainanese wife and decided to use his knowledge by opening a restaurant, on a quiet street that rese",22.9984552,120.1488159,Selected,"590 Anbei Road, Anping District, Tainan, Taiwan",https://www.naforst.com,Spanish
3927,"[Selected Restaurants] Taiwanese | $$
3927 reimagines traditional Taiwanese food in a bold, modern and unconventional way. The head chef has extensive experience in Taiwanese cooking and has worked overseas. He draws on globally sourced p",25.0422466,121.5479555,Selected,"14, Lane 101, Section 4, Zhongxiao East Road, Taipei, Taiwan",https://3927.com.tw/home.html,Taiwanese
Izmir Turk Kitchen,"[Selected Restaurants] Turkish | $$
Since 2022, the Turkish chef has been in charge of this kitchen while his friendly Taiwanese wife takes care of things front of house. For starters, browse the amazing array of meze; you can even cust",25.04272,121.56662,Selected,"14, Lane 147, Section 1, Kee Lung Road, Xinyi District, Taipei, Taiwan",https://guide.michelin.com/en/taipei-region/taipei/restaurant/izmir-turk-kitchen,Turkish
N°168 Prime Steakhouse (Zhongshan),"[Selected Restaurants] Steakhouse | $$$$
The dining room boasts an ultramarine colour scheme dotted by oak logs and panels. Top-quality U.S. Kobe ribeye, Australian grade 9+ and Japanese Miyazaki A5 Wagyu are grilled to perfection in an oak ",25.0841413,121.5588621,Selected,"4F, Grand Victoria Hotel, 168 Jingye 4th Road, Zhongshan District, Taipei, 104, Taiwan",https://grandvictoria.com.tw/en/dining/n168-prime-steakhousedazhi,Steakhouse
Apis Grill,"[Selected Restaurants] Barbecue | $$
Tucked away in an alley and lacking any visible signage, apart from a triangle, this eatery greets diners with an awe-inspiring massive longan wood-fired kiln and rows of charcoal grills behind the co",22.6395983,120.3488072,Selected,"80 Baoyang East Street, Sanmin District, Kaohsiung, Taiwan",https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/apis-grill,Barbecue
85TD,"[Selected Restaurants] Cantonese | $$$
(The restaurant is temporarily closed.) This hip, retro restaurant in the iconic skyscraper entices both with sweeping views and an olive-green decor with brass trims. The veteran chef from Hong Kong ",25.0339324,121.5644667,Selected,"85F, Taipei 101, 7, Section 5, Xinyi Road, Xinyi District, Taipei, Taiwan",https://www.85td-101.com,Cantonese
Cheng's Noodles,"[Selected Restaurants] Noodles | $
In Yancheng district famous for street snacks stands this 80-plus-year-old noodle shop. The third generation owner insists on using top-quality ingredients and keeping the room spotless. All food is s",22.625,120.28273,Selected,"5, Lane 201, Sinle Street, Yancheng District, Kaohsiung, 803, Taiwan",https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/cheng-s-noodles,Noodles
Nibbon,"[Selected Restaurants] European Contemporary | $$$$
It may not have a sign at the door, but since opening in 2020, Nibbon has become one of the most in-demand restaurants in the city. The tasting menu changes every three months and is inspired by the c",22.6497185,120.2843239,Selected,"9 Longshuei 2nd Road, Gushan District, Kaohsiung, Taiwan",https://nibbon.tw/,European Contemporary
Good Crab House,"[Selected Restaurants] Seafood | $$
For over three decades, the owner-chef has been flying in the best ingredients from his home island of Penghu twice a day to serve his customers. The famous salt-baked virgin crab burst with buttery r",22.64873,120.32092,Selected,"696 Jiangong Road, Sanmin District, Kaohsiung, Taiwan",https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/good-crab-house,Seafood
Chang Sheng 29,"[Selected Restaurants] Taiwanese | $$
This restaurant, renowned for its home-style Taiwanese cooking, moved shop in 2024. The dining room is now spread over two levels and features a wood-rich space adorned in the owner’s collection of vi",22.621486,120.2897959,Selected,"3 Hexi Road, Yancheng District, Kaohsiung, Taiwan",https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/chang-sheng-29,Taiwanese
